,home_won
76249,0
188292,1
219957,0
306906,0
294379,1
356187,1
342500,0
414854,1
260351,1
264747,0
163614,0
184498,1
316342,0
367297,0
128635,0
262780,1
58134,1
86472,1
112181,0
307330,0
4636,0
13430,0
287452,0
25714,1
55237,0
95425,1
87385,1
391989,0
120812,1
122424,0
77378,1
133256,1
188954,1
346380,0
93664,0
317885,1
20338,0
196983,0
412682,1
346799,1
100468,1
211078,1
356833,1
403928,1
75351,0
199651,1
175544,1
230867,1
17233,0
393559,0
108181,1
306051,1
186975,0
350478,1
259218,0
372236,1
22215,1
331048,1
164606,0
228871,0
34894,1
134616,1
355842,1
215153,0
18849,0
36542,0
76246,0
128738,1
53438,0
34849,1
62665,1
182375,1
406661,1
240793,1
321923,1
322718,0
197784,0
238762,1
334892,1
405029,0
304004,0
244611,1
185773,1
53209,1
303493,1
99387,1
182509,1
213506,1
69568,0
367874,0
203177,0
53187,1
259290,0
283385,1
231071,1
392120,0
117886,0
317401,0
394516,0
88214,1
421365,1
370925,0
144175,1
73356,1
277884,0
270109,0
83229,1
33552,0
181868,0
271417,1
97337,0
17346,1
4710,1
317617,1
12285,0
386340,1
122573,1
149911,0
82247,1
28903,1
284901,0
5138,1
90539,0
368644,0
23840,1
91265,1
150825,1
94057,0
332418,1
153590,1
90566,0
374070,1
300276,1
215946,0
209058,0
144198,1
221284,0
284493,1
248691,1
23102,1
287497,0
349322,0
272739,0
91222,1
177131,1
142363,1
50171,0
286234,1
116020,1
54989,1
129722,0
413792,1
370173,1
61573,1
244825,0
264379,0
217457,1
420492,0
369597,1
220565,0
321856,1
297609,1
295671,0
412438,1
273815,1
389952,0
255897,1
57575,1
182516,1
136111,1
338709,1
305064,1
377932,0
170730,1
270862,0
305172,1
143060,1
68596,0
395445,1
394905,0
116192,1
159015,1
32398,1
394177,1
265526,1
158273,0
404098,0
341712,1
376533,1
226810,0
151658,0
318907,0
100407,0
73139,0
344944,0
95133,0
73490,0
355508,1
190907,1
190473,0
382721,0
214348,0
86488,1
2198,0
398760,0
193457,1
194218,1
93181,0
148280,1
284065,1
84220,1
90247,0
345051,1
162752,1
199588,1
212978,1
18194,1
324165,0
167402,1
55206,0
343858,1
299803,1
349987,1
395160,0
401418,1
259303,0
52112,1
50541,1
244779,0
339979,1
79365,1
206256,1
363137,1
218771,0
45979,1
390008,0
195012,0
140417,0
57037,0
400075,1
156609,1
235896,0
306254,1
150062,1
226705,0
321631,1
223676,1
154094,0
129170,1
383489,1
245518,1
14213,0
147115,0
268865,0
139305,1
50176,0
160138,1
8878,1
171250,1
240068,0
232946,1
312545,1
322108,1
142230,1
350894,1
62895,1
76468,0
337295,0
266373,1
107703,0
379659,1
306479,1
351070,0
261338,0
73043,0
40048,1
367085,1
124973,0
193531,0
138452,0
415245,0
114600,0
3036,0
171634,1
182218,1
249717,1
85078,1
247093,1
236343,0
382645,0
75342,0
302211,1
134061,1
145369,1
241161,1
193864,1
69566,0
263004,0
205335,1
32127,1
206889,1
386372,1
190458,0
188111,1
243044,0
8672,1
231232,0
48074,0
272564,1
204321,0
272680,0
312408,0
316437,1
94768,1
404325,1
87524,1
193184,0
164847,0
271369,1
160027,0
229868,1
184366,1
208506,1
301880,1
107533,0
344352,1
315605,0
204066,0
201078,1
106702,0
413708,1
164183,0
114049,1
409591,1
388658,1
6169,0
162592,1
396629,1
220930,0
369892,0
420003,1
390973,0
838,1
234276,1
201614,1
110948,0
120324,1
8813,1
51939,0
86984,0
280125,1
99448,0
136193,1
16551,1
350273,1
172162,1
244160,1
88258,1
74075,1
54316,1
331293,0
121178,1
215788,1
354210,1
104267,1
249563,1
318355,0
139990,1
329502,1
22763,0
375311,0
359880,1
129152,0
22918,0
360899,1
43989,0
288994,1
163801,0
181121,1
107662,0
227854,1
364395,1
382084,1
196433,0
226623,1
314414,0
223146,1
56424,0
91962,1
313027,1
148790,0
298528,1
85121,1
295014,1
11107,1
379888,1
404095,0
147634,1
309060,0
219869,1
56657,1
344309,1
288312,1
362911,1
42801,0
318956,0
200504,1
346156,1
359868,1
369181,0
417684,1
299659,0
391937,0
382032,0
279773,1
352828,0
25069,1
358783,0
43826,1
109650,1
176090,1
193966,1
158686,1
378443,1
387451,1
235650,0
340708,1
373419,0
151254,0
222599,0
266181,1
95403,1
28817,1
77446,1
290488,1
374822,0
217314,1
281196,1
18501,0
151189,0
207228,0
197333,1
420670,0
356296,1
48999,0
126496,0
39173,1
92997,1
242227,1
290346,1
240042,0
326120,1
20202,1
45978,1
286655,0
273753,1
311676,1
73941,1
10226,0
261285,1
390353,0
138459,0
143396,0
114191,0
221908,0
144041,1
270651,1
329954,0
327834,1
252542,0
249492,1
294820,1
127103,0
125105,1
256251,0
201605,1
324840,1
243990,0
107191,0
25867,1
361761,1
237105,0
24411,1
10517,1
250977,1
401498,0
152612,1
228922,1
33034,0
45683,1
555,0
296901,1
224928,0
154297,1
145289,1
275761,1
184413,1
204013,1
313095,1
405833,0
42215,1
92187,0
38854,0
387421,1
38257,1
78913,0
99047,1
7176,1
35809,0
404641,1
11725,1
379505,1
372221,0
288596,0
376932,0
49178,1
37095,1
394787,1
55064,1
251299,0
114161,0
302612,1
253498,0
339401,0
193014,0
419526,0
142394,1
342270,1
115178,0
373049,0
201698,1
171306,1
313114,1
258626,1
57671,1
172572,1
399064,0
381714,0
168005,0
414368,0
193912,1
284529,1
302141,0
48080,0
376900,0
409362,1
122178,1
276897,1
119088,1
369677,1
374920,0
390300,1
124857,0
329372,0
115720,1
421905,0
27387,1
214991,1
192133,0
415493,1
323833,0
128272,1
332631,1
332693,1
87017,0
292178,1
18241,1
221872,0
112134,0
416745,0
387629,1
88957,1
104748,0
304341,1
380530,1
256702,0
7275,0
47343,1
3075,1
378423,1
150039,1
388183,0
47903,0
203194,0
130367,1
33494,0
272374,1
148130,0
159619,1
129080,0
211739,1
183077,1
61875,0
78636,1
419136,1
1001,0
18095,1
289852,0
233024,1
274810,0
61010,1
198698,0
379919,1
244803,0
388533,0
4409,1
223863,1
48610,1
217540,1
421516,1
8798,1
171078,0
335551,1
173474,0
400533,0
266845,1
382180,1
310099,1
11707,1
328585,0
219282,0
267032,1
293500,1
395522,1
360583,0
150175,0
30338,0
189850,1
34660,1
222148,0
206869,1
280350,1
96080,0
273733,1
348420,0
337158,0
31207,0
145083,1
407909,0
65948,0
334897,1
224293,1
418858,1
314247,1
333648,1
263659,1
192395,1
40427,0
1225,1
346499,0
47429,1
72673,1
250038,1
227768,0
327482,0
391464,0
89736,0
272525,1
417792,1
125830,0
147738,1
305667,1
126155,1
138754,0
330889,1
32949,0
185045,0
29228,1
212855,0
260298,1
289636,0
394896,0
156433,1
416604,1
33217,1
374670,0
148215,0
61557,1
287135,1
346662,1
69669,1
392109,0
169253,1
218166,1
410799,1
280099,1
341571,1
327730,0
232260,1
138900,1
195780,1
370984,0
327078,1
404094,0
273348,1
45564,1
195927,0
224093,0
26259,1
219540,1
40384,1
187801,0
388345,1
122919,1
153316,0
147839,0
224191,0
111355,0
51631,1
53369,0
394945,0
201579,1
99590,1
132894,0
285149,0
151689,0
122733,0
420131,0
118031,1
140480,0
263201,0
78657,1
335389,0
365371,0
411358,1
376668,1
61765,0
388795,1
41052,0
363553,1
275071,1
342717,0
132404,0
171117,0
418730,0
194000,1
174616,0
187102,1
400808,1
161660,1
388997,0
249833,0
182093,1
147188,0
33543,0
79732,1
311258,1
353636,1
51017,0
324547,1
378983,0
282751,1
194174,1
101273,0
145245,1
163687,0
16950,1
254538,1
292819,1
211361,0
312294,0
179100,0
150223,0
123794,1
88209,1
138799,0
148780,0
127501,0
40361,1
129388,1
183080,1
266555,0
295741,0
68033,0
792,1
123635,0
119321,0
125018,0
106915,1
49625,1
411191,0
160669,0
75828,1
332655,1
375305,0
387182,0
386212,0
319592,1
68282,0
170931,1
298881,1
162947,1
16280,0
171350,1
159791,0
146147,0
98355,1
50466,0
93075,1
320977,0
209424,1
117480,1
364888,0
136754,0
195813,1
302394,0
328114,1
129662,0
153764,0
104469,0
366572,1
23489,0
250847,0
314637,0
280264,0
379012,0
46798,0
201381,0
348544,1
280005,0
382765,1
313227,1
341087,0
82599,0
249467,1
302879,0
275971,1
366986,0
183095,1
320773,0
416550,1
141723,0
215903,0
368927,1
4072,0
203740,0
293018,0
384714,0
353442,1
210144,0
127674,1
39874,0
16115,1
383555,1
44795,1
286398,1
134555,1
247201,1
390179,1
357862,0
400337,1
9362,1
245765,1
392512,0
383121,1
358927,0
104908,0
323713,1
284693,0
327638,0
404962,0
295348,0
64807,1
56938,1
209695,1
157920,0
207447,1
224462,1
279709,1
365152,0
252985,1
72410,1
233157,1
163353,0
64665,1
72295,1
211847,1
216955,1
78854,0
406005,0
274955,1
326456,1
213756,1
369730,1
288021,1
191646,0
325951,1
154138,0
411930,1
68530,0
95742,1
401272,1
72312,1
101308,0
364095,1
76438,0
285142,0
366462,1
265441,1
111086,1
143300,0
290312,1
29944,1
13223,0
14992,0
300599,1
402801,1
50538,1
409277,1
367566,1
160099,1
408413,0
137922,1
356136,1
81514,1
164069,1
43500,1
42181,1
211067,1
239989,0
30678,0
176817,1
142724,0
168419,0
250903,1
197565,1
386832,0
264862,1
122410,0
384205,1
8409,1
287457,0
191283,0
219972,0
219899,0
191575,1
145037,1
236453,1
42913,1
983,0
58408,1
391241,1
176341,0
257976,0
42614,0
310245,1
403590,1
288676,0
298287,1
89658,0
272278,1
16059,1
289217,1
250859,0
200096,0
91770,1
186693,1
308697,0
393802,0
188218,1
158696,1
85035,1
40071,1
366099,0
119049,0
212629,0
306798,0
2154,1
353721,1
175086,1
61680,0
401682,1
28543,1
130072,0
141819,1
281537,1
148832,0
371965,1
354565,0
306308,1
192390,1
194120,1
366807,0
183376,1
26973,1
58413,1
266472,0
110764,0
104969,0
129078,0
256069,1
227317,0
335721,1
396903,1
339338,1
128641,0
317967,1
183079,1
26948,1
104413,1
277561,0
306764,0
188927,1
1274,1
246691,1
168347,0
3995,1
282967,1
387650,0
32542,1
399401,1
61428,1
31146,0
181694,0
126193,1
131757,0
103009,1
260157,1
132213,1
301443,0
182935,0
131987,0
398920,1
86746,1
53875,1
80702,1
231442,1
331216,0
226589,1
238182,0
158854,1
93609,1
49327,1
258315,1
411937,1
26855,1
223409,0
334599,1
331558,0
72884,1
10118,1
260902,1
182950,0
195309,1
386067,1
356219,1
393441,1
113668,0
121552,1
123269,1
81441,1
104960,0
384618,0
271581,0
284114,0
20377,0
244748,0
147538,1
16406,1
298570,1
13843,1
339543,1
625,0
186248,0
47442,1
188512,0
43078,0
384679,0
385191,1
120710,1
351867,1
254287,0
55563,1
340682,1
192379,1
407776,1
309513,1
139929,1
206048,1
240773,1
401137,1
43654,1
352751,1
419399,0
256444,0
72457,0
190664,1
109068,1
342920,1
78356,1
345213,1
158475,1
143191,1
356917,1
224302,1
224283,1
569,0
358165,1
145683,1
46626,1
70549,0
211707,1
113407,0
376869,0
201742,1
298922,0
274597,0
283370,1
363906,0
323845,0
164362,1
257448,0
129638,1
112902,1
67720,1
396709,0
101922,0
180153,1
374636,0
59567,1
209555,1
238542,1
87277,1
237522,1
369006,1
136158,1
373748,1
402550,1
351138,0
321197,0
344096,1
23367,0
246843,0
237665,0
52435,1
128080,1
57150,1
265113,1
136635,1
258591,1
127811,0
162564,1
110784,0
66763,1
201278,0
88084,1
17312,1
276443,1
367557,1
149027,0
327629,0
125282,1
323935,0
404671,1
293063,0
112553,1
202012,1
294922,1
60325,1
392821,0
184072,1
381683,0
37073,1
341349,0
236224,1
370521,1
216886,0
363971,0
225309,0
315254,1
1114,0
77830,0
68498,0
396331,0
201689,1
115197,1
250819,0
141187,0
398305,0
384695,0
329663,1
396130,0
196427,0
196955,0
106841,1
352962,1
402318,1
382488,0
187964,0
123288,1
191224,0
39815,0
94847,1
69384,0
350621,1
301457,0
186334,0
24180,1
351906,1
256823,0
146974,1
236907,1
302488,0
276446,1
130480,0
157436,0
114846,0
259078,0
137601,1
265885,0
222412,1
37149,0
178991,1
74411,0
79456,0
226199,1
191452,0
209360,1
274207,1
14712,1
73469,0
401319,1
92584,1
125543,1
26622,0
323380,1
315580,0
308953,0
381868,0
32354,1
360502,0
56259,0
240188,0
66743,1
141753,0
365151,0
339631,1
301492,0
388466,0
29034,1
5003,1
125799,0
262542,1
311685,1
50926,0
167771,1
174384,1
394401,0
303741,1
396268,0
336850,0
343628,1
408898,1
273361,1
240628,1
126831,1
262838,0
256413,0
417112,1
316312,0
79156,1
34127,1
1339,1
162295,0
9765,1
553,0
42810,0
217454,1
11497,1
91331,1
116998,0
169416,0
132216,1
168517,1
175622,1
86633,1
79523,0
369990,1
95780,0
3378,0
97756,0
132046,0
280343,0
118625,1
129814,1
124756,0
225101,1
305942,1
358097,1
195516,1
375087,1
198704,0
346932,1
111215,0
154694,1
235120,0
175700,1
353524,1
178905,1
116019,1
118410,1
306967,0
104400,1
337135,0
115094,0
114659,0
121868,0
16072,1
337088,1
224827,0
165705,1
118542,1
315600,0
131573,0
36539,0
198475,1
305238,1
88090,1
316603,1
119367,0
170399,1
354049,1
200380,1
397163,1
341071,0
73387,1
241237,0
313108,1
368554,0
233410,1
196526,0
296338,0
345577,0
76490,0
391111,0
100899,1
141747,0
207898,1
148006,1
239573,1
419284,0
65129,0
223456,1
227485,1
306284,1
416522,1
190684,1
341258,1
219289,0
152995,1
258995,0
364666,1
415389,1
367000,0
267272,0
215192,0
15255,1
386790,0
155041,0
241604,0
235746,0
9395,0
130030,0
58896,0
314939,0
85627,0
40622,1
227052,1
132184,1
377920,1
36786,0
174484,0
22634,1
257179,0
178118,0
309314,0
205725,1
20313,0
198632,0
342366,1
346753,1
398853,1
326750,0
402860,1
14278,0
410328,0
243951,1
90458,0
298581,1
145725,0
125502,1
233969,1
8587,1
180091,1
281963,1
218496,1
381265,1
101319,1
236736,0
176883,1
377947,0
136866,1
67238,1
354393,1
417757,1
2423,1
282724,0
363185,1
266432,0
317718,1
129102,0
260314,1
351478,0
121110,0
390512,0
361176,0
82462,0
79083,1
3454,0
130983,0
14936,0
90601,0
217081,0
55913,1
22409,1
251002,1
176015,1
332252,0
36746,0
245340,1
205878,1
250096,1
66308,0
377350,1
335472,0
414204,0
342149,1
176395,0
333968,1
154845,1
412290,1
413382,0
259609,0
320205,0
368979,1
113765,0
6529,1
36032,1
252184,0
312309,0
110774,0
323865,0
93254,1
16512,1
413978,0
30150,0
418040,0
141890,1
393222,1
368449,1
73556,0
415726,0
338301,1
328185,1
24916,1
401714,1
100729,0
47326,1
331902,0
233365,1
323200,0
134255,0
31410,0
276774,1
373244,0
205402,1
48590,1
66693,0
156026,0
155848,1
346715,1
43303,0
316137,0
42273,1
130759,1
104512,0
71638,0
245634,1
93164,0
397663,0
327765,0
370896,0
94865,1
385227,0
50865,0
181076,1
300275,1
408636,1
330054,0
88719,1
316845,1
313143,1
32481,1
215690,1
9636,0
20084,1
259308,0
48161,0
373623,1
102160,1
247073,1
121569,1
315164,1
89146,1
338757,1
180893,0
414727,1
246670,1
77899,0
111106,1
91221,1
360363,0
381653,0
265747,1
154218,0
172887,1
140349,0
99623,1
151009,1
294319,1
415423,1
122263,0
262578,1
331325,0
137375,0
104311,1
368472,1
186347,0
26951,1
121506,1
68455,0
63474,1
414613,1
241019,0
394619,1
338333,1
333223,0
162553,1
417866,1
368661,0
68424,0
116947,1
298769,1
207261,0
194845,0
29242,1
142265,1
62764,1
192201,0
235192,1
242624,1
416147,0
321049,0
114679,0
44056,0
91808,1
369486,1
89684,0
123982,1
402452,1
174884,1
60840,0
153855,0
205627,1
157841,0
41352,0
87076,1
13747,0
48765,0
303704,1
158355,0
308715,0
278571,1
48060,0
384014,0
282942,1
89440,1
199954,0
350767,1
113600,0
203902,1
199092,0
173871,1
85098,1
5891,0
320155,0
210258,1
135733,0
77656,1
320024,1
297651,1
338773,0
196197,1
116205,1
241159,1
291330,0
203053,1
310880,0
10207,0
48968,0
187255,1
103379,0
30490,0
107259,1
186159,1
171820,1
361818,1
109308,1
23018,1
255960,1
24051,1
313869,1
346429,0
114001,1
400547,0
398283,0
370877,0
227229,0
50037,1
291886,1
282739,1
379095,0
172951,0
266003,1
156730,1
110224,1
380303,0
281962,1
122647,0
383611,0
293197,1
196463,0
101679,0
20709,1
192862,0
145314,1
152319,1
157050,1
218140,1
216925,0
15423,1
173920,1
253308,1
157590,1
311836,0
304010,0
418571,0
410528,0
154707,1
83481,0
32422,1
152601,1
30631,1
155401,1
330955,1
316734,1
131679,0
263816,0
391363,0
294145,1
337460,0
193084,1
197902,1
246566,1
174960,0
413130,0
16934,1
312037,1
184550,1
274721,1
376731,1
218190,1
226782,0
293955,0
418141,1
358844,0
5642,0
375332,0
51689,0
388046,1
380482,1
331695,0
162052,1
70029,1
277964,0
404437,1
247981,1
391945,0
78283,1
12426,1
127657,1
380843,0
73774,1
310756,1
119708,0
287349,1
389210,1
228149,0
113865,1
222665,0
350072,1
8010,1
312533,1
243255,0
191467,1
365297,0
387115,0
83070,0
99172,1
46537,1
58116,1
35656,1
199224,0
306209,1
37103,1
11745,1
420601,0
140464,0
412304,1
94422,0
280607,1
220533,0
397703,1
348059,1
96880,1
282054,1
212278,0
126983,1
193401,1
285662,0
145575,1
205888,1
284090,1
292280,0
147555,1
199136,0
178947,1
416506,1
231133,0
220442,1
370252,0
381392,1
46438,1
388385,1
33882,0
367786,0
44665,1
372667,1
299328,1
161945,0
120610,0
223444,0
413504,0
227587,1
49188,1
401502,0
146982,1
185325,1
247106,1
364588,0
319193,0
97751,0
330841,1
12792,0
255628,0
202386,0
137424,0
120544,0
44589,0
325999,1
334069,1
164856,0
196833,0
265172,1
75207,0
155724,0
302334,0
286263,1
74453,0
345852,0
418109,1
274838,0
364172,1
311782,0
122073,1
149698,1
387046,0
367570,1
194962,0
29481,0
418336,0
310960,0
386220,0
412118,1
253749,1
69130,0
411135,0
101573,0
87477,1
320135,0
3919,1
140529,0
350063,1
112194,0
252929,1
1282,1
62898,1
373989,1
384630,0
351337,1
362106,1
78027,0
39081,1
217387,1
69431,0
44664,0
31595,1
397246,0
413541,0
275247,0
201809,1
251480,0
271152,0
139572,0
313134,1
371854,1
103312,0
389693,1
131544,0
131636,0
235332,1
24985,1
321276,1
100928,1
411554,1
298848,1
65307,0
353443,1
275695,1
420251,0
265938,0
111120,1
277050,0
331512,0
404616,1
409129,0
187377,1
34267,1
164002,1
417380,1
9462,0
211935,0
93902,1
296032,0
265120,1
401128,1
373651,1
264310,0
48510,1
287687,0
410016,0
272110,1
318521,0
203853,0
22288,1
231829,1
186243,0
163904,1
271823,1
118145,1
134333,1
145687,1
182310,1
332482,1
418762,0
26180,0
373004,0
396628,1
43518,1
140370,0
296551,0
263313,1
304633,0
144240,1
100961,1
6098,0
221841,0
162962,1
283484,1
31186,0
175382,0
40851,0
323199,0
93783,0
151810,1
221065,0
100937,1
329093,1
369884,0
281989,1
356023,1
157616,1
228373,0
324074,0
93699,0
136729,0
713,0
28264,1
292083,1
321249,1
297291,1
385466,1
28180,1
215726,1
171543,1
98891,0
196614,0
328614,0
268651,1
20980,1
23201,1
117259,1
302575,0
15059,0
152147,1
378770,1
165572,0
91750,1
407899,0
396153,0
352439,1
16174,0
283482,1
56411,0
401388,1
205655,1
263945,1
271492,1
179905,1
49874,1
122837,1
314245,1
97997,0
268829,1
117059,0
341616,1
20685,1
344761,1
205833,1
161967,0
76676,1
121526,1
150372,1
21140,0
358528,1
236994,1
370251,0
414801,1
209666,1
331295,0
298504,1
217789,1
123615,0
78243,1
372858,1
416190,0
207756,1
9610,0
28686,0
361860,1
244928,0
102964,0
256049,1
36725,0
397618,0
354217,1
117957,1
188358,0
284408,1
404016,0
160922,1
382136,1
122664,0
123888,1
66461,1
104198,1
225258,1
7397,1
79334,1
290114,1
19424,1
325334,0
336768,0
74496,1
114173,0
97610,1
277047,0
120877,1
140983,0
314718,1
204291,0
304339,1
322355,0
214321,1
322696,0
310147,1
288982,1
225808,1
122704,0
36347,1
269991,0
36911,0
398831,0
310815,1
27522,1
211184,1
295418,0
403132,1
334984,1
228892,1
312747,1
213953,1
322258,0
383474,1
300061,0
784,1
152219,1
255263,0
339423,0
95174,0
193951,1
48030,0
394206,1
131764,0
1739,1
78971,1
38332,1
244721,1
182378,1
328087,1
386180,0
418060,0
67913,1
205592,1
23946,1
244132,0
22188,1
214109,1
293140,1
373333,0
406872,1
247745,0
247923,1
55275,0
187467,0
377463,1
192270,1
47869,0
408564,1
50747,1
109427,1
362233,0
262297,0
70221,1
316994,1
67711,1
50394,0
277602,0
405,1
340828,0
54141,0
230110,0
371345,1
86215,0
315106,1
67622,0
243397,0
109657,1
189702,1
397877,0
55122,1
199199,0
69571,0
201134,1
337891,1
52563,1
396397,0
394955,0
311563,1
64181,1
310015,0
22463,1
218709,0
68054,0
365899,0
282907,1
169572,0
279345,0
166529,1
89910,1
244771,0
19074,1
362558,1
402579,1
244451,1
404809,1
105621,1
302898,1
208887,1
260945,1
407717,1
349888,1
319671,1
37538,0
232142,1
285963,1
417479,1
240805,1
250704,0
8285,1
99977,1
343159,1
395865,0
262992,0
26067,0
212597,0
359183,1
205642,1
24282,1
414997,0
52310,1
150330,1
419211,1
61998,1
168714,1
320010,1
380845,0
260999,1
32590,1
357823,0
220976,0
291821,1
289639,0
102814,1
234693,1
95202,0
143842,0
141950,1
190576,0
295373,0
386483,0
196876,0
14241,0
278609,1
311624,1
348599,1
375660,1
353554,1
46456,1
257712,0
95654,1
399097,0
163850,1
369967,1
216616,1
354354,1
229841,1
374026,1
404417,1
406801,1
342970,1
346203,1
66872,1
85596,0
392375,0
108672,1
170028,1
355964,1
316235,0
214213,1
14081,0
398383,0
274154,1
41477,1
134185,0
36887,0
157256,1
402447,1
72493,0
160300,0
92680,0
147452,1
133883,1
218177,1
78436,1
126321,1
370219,1
356278,1
321196,0
187878,0
238068,1
219243,1
95333,0
334803,1
185009,0
328851,1
393120,1
221077,0
414710,1
254064,0
407562,0
326966,0
108361,0
307778,0
178216,0
25176,1
188351,0
25218,1
11852,1
204926,0
346729,1
184890,0
147359,1
128287,0
183891,1
52426,1
355385,0
303808,1
76927,0
350718,1
198886,0
105501,1
230760,0
105174,0
257139,1
115626,1
287865,1
406387,1
14795,1
298222,1
256943,1
291183,0
307422,1
350886,1
122109,1
14448,0
21545,0
265655,0
400213,1
177346,1
415399,1
79683,1
152214,1
274017,1
318611,0
250178,1
12593,0
377058,0
260701,0
223943,1
14334,0
346460,0
173640,0
187299,1
52101,1
365286,0
38317,1
360910,1
174648,0
414031,0
355503,1
94826,1
347441,0
179181,1
275621,1
261894,0
249880,0
363222,1
214237,1
217249,1
145643,1
14948,0
142056,1
58437,1
212523,1
331068,1
152673,1
174666,0
88044,1
300357,1
45724,1
126657,1
297157,1
79935,0
299230,1
75809,1
102998,0
404367,1
362109,1
46324,0
326133,0
194391,1
340071,1
8913,1
286689,0
214250,1
126289,1
336487,1
102754,1
303468,1
60555,0
23125,1
293395,1
151165,0
298401,0
339052,1
134800,1
216957,1
377136,0
262656,1
141740,0
180318,1
8495,1
60229,1
395432,1
157768,1
372117,0
113094,1
286021,0
245078,0
162805,1
400523,0
343793,1
50517,1
71499,1
647,0
24202,1
156312,1
273628,1
281379,1
387284,1
